cv_inf_ms,proc_time_ms
77.933,100.61
111.428,141.66
85.061,112.07
108.656,135.5
97.132,123.5
99.603,128.66
104.02,131.63
134.508,176.43
102.721,129.72
85.963,111.7
92.873,119.55
78.471,104.27
98.023,124.12
98.44,134.05
94.083,121.69
116.074,141.01
92.033,120.17
106.712,133.79
96.527,127.63
112.706,134.24
96.263,121.84
118.005,139.37
112.413,132.19
98.375,124.31
92.302,132.2
95.179,119.88
108.883,131.74
105.868,131.69
117.472,139.9
109.083,135.03
93.85,124.65
98.855,124.99
94.094,125.78
98.364,130.1
113.038,136.56
107.929,132.0
96.204,123.84
99.218,127.56
134.656,156.64
132.999,156.53
126.231,153.04
108.514,131.42
102.434,126.27
92.961,115.32
123.108,152.68
134.827,157.52
105.316,126.9
123.63,145.7
108.395,130.2
118.018,139.7
93.602,129.31
113.553,140.43
93.008,129.88
96.132,122.49
111.493,132.64
112.126,138.97
91.866,119.46
105.514,128.67
111.497,131.48
95.832,134.09
111.792,134.63
103.985,124.6
107.797,141.95
93.637,125.29
106.247,128.72
95.02,127.89
131.003,163.45
109.039,137.16
112.064,137.57
106.916,128.97
121.167,150.38
124.968,152.34
85.55,107.01
108.766,134.07
100.611,122.49
76.337,99.58
91.498,113.83
93.643,121.82
106.986,136.97
107.755,130.04
115.846,145.3
94.583,117.11
120.809,141.08
140.796,168.76
114.731,136.12
127.196,148.92
104.199,124.82
100.782,125.03
92.285,112.18
84.974,109.21
80.864,107.33
92.751,118.79
95.784,120.52
108.579,128.62
112.138,134.04
98.382,132.18
108.117,130.0
107.865,131.0
97.916,129.52
107.797,141.41
107.299,132.59
100.795,127.76
97.773,123.53
108.382,129.16
109.18,130.58
103.157,133.26
110.224,130.52
98.193,132.19
95.528,122.08
108.784,131.3
103.517,137.59
100.061,125.63
110.213,133.2
97.208,122.08
109.809,131.03
118.706,144.12
98.102,121.79
117.471,138.43
100.062,129.81
89.39,115.48
103.222,128.55
143.858,166.37
81.405,104.71
97.206,123.54
107.772,148.04
91.024,119.55
96.023,120.44
108.43,130.94
99.141,123.76
105.085,125.72
116.633,137.88
92.659,126.96
92.798,129.68
91.444,124.89
125.508,148.43
93.473,120.74
102.244,122.64
112.385,134.23
100.628,135.53
144.977,177.88
139.177,166.7
109.642,132.41
111.534,136.93
104.863,126.21
112.937,134.6
105.802,126.33
110.972,134.29
111.797,133.13
108.771,128.89
108.316,130.21
100.285,120.95
116.57,138.37
107.145,129.21
104.214,130.21
108.297,131.15
107.738,129.96
108.549,130.53
100.001,119.35
115.593,136.93
114.217,133.69
107.578,127.69
92.851,120.42
97.312,124.01
112.781,135.76
94.982,115.98
113.386,139.57
105.86,128.61
106.627,133.44
96.224,116.74
82.373,109.91
98.05,130.54
77.283,101.99
90.672,113.7
114.349,136.66
91.106,117.11
109.215,131.2
107.57,128.63
104.023,128.87
112.066,135.29
112.227,133.29
100.853,129.14
143.69,175.89
109.906,131.17
108.934,132.19
95.901,116.41
92.625,116.98
90.753,115.31
77.127,102.58
104.109,128.51
118.461,146.68
96.306,121.49
115.327,142.9
114.026,137.98
108.808,135.64
114.11,138.14
120.799,144.25
87.841,109.01
88.456,114.28
130.04,161.06
108.674,137.92
114.336,136.86
120.156,141.53
109.218,131.72
88.251,109.87
103.669,129.53
85.876,111.32
118.459,148.49
103.609,125.13
88.063,113.13
81.311,106.9
119.795,142.82
79.863,106.03
95.394,122.02
106.931,126.48
107.48,131.51
100.554,122.53
110.368,134.11
108.397,131.75
92.874,130.97
108.7,130.24
96.737,132.8
108.561,130.92
108.885,131.98
108.734,131.12
95.159,130.86
105.611,127.71
128.213,148.36
95.326,121.86
105.93,127.22
102.39,130.03
130.168,158.9
135.811,160.83
95.705,124.85
72.817,99.72
105.93,128.31
87.703,112.5
97.834,123.51
107.281,128.26
99.827,125.96
102.162,138.96
98.412,129.49
94.901,119.37
108.697,130.68
89.647,130.95
91.734,128.81
110.449,132.34
115.392,138.81
101.686,126.41
116.843,145.35
129.928,158.12
78.298,105.59
90.23,116.79
93.865,125.15
98.714,122.17
110.324,132.87
111.237,134.9
98.614,124.8
111.908,136.53
112.031,137.17
100.192,125.43
103.503,131.73
168.762,203.1
101.109,132.21
88.171,111.66
126.298,163.53
120.37,143.29
107.398,134.18
113.305,138.04
117.442,140.0
115.27,138.38
102.895,131.32
139.651,171.34
107.664,130.87
130.046,162.46
120.716,147.07
140.868,175.92
110.574,148.78
90.169,118.77
114.917,147.06
128.339,157.55
127.126,155.54
150.023,185.26
122.524,163.09
122.016,150.73
113.321,140.14
127.501,152.21
162.402,191.57
123.473,156.82
129.347,160.0
113.863,149.13
135.435,170.13
130.071,161.01
122.194,152.81
135.357,161.81
108.017,139.54
162.519,190.57
149.008,177.12
131.718,167.65
115.044,145.82
100.396,133.47
103.366,129.15
110.742,136.52
125.233,156.36
121.263,145.05
115.708,141.47
111.052,137.51
143.452,182.36
105.815,138.93
127.339,156.34
114.744,143.28
146.383,171.25
121.189,152.52
93.551,120.79
110.957,143.09
153.796,185.14
122.038,150.2
120.344,153.67
134.99,169.91
148.151,175.02
145.751,207.26
144.103,165.59
145.684,165.69
132.969,151.75
102.993,125.37
131.897,157.82
134.415,160.43
165.769,188.28
147.164,180.17
150.545,173.53
135.601,152.95
140.54,159.96
130.829,156.45
147.333,168.49
150.028,173.03
124.6,148.11
115.025,133.16
136.989,158.6
131.477,147.0
145.674,164.47
137.829,154.8
144.289,164.13
131.195,150.73
149.474,173.81
142.876,158.85
131.212,163.53
131.806,148.47
124.977,138.81
143.264,158.25
148.257,170.21
143.808,159.73
133.788,149.25
168.84,185.38
142.315,166.45
122.666,144.43
125.898,141.67
120.42,136.06
120.713,140.83
118.377,143.32
112.804,141.74
105.283,126.75
123.911,148.58
118.091,134.73
110.652,129.4
115.545,135.75
133.778,150.57
122.271,150.07
125.379,140.97
146.183,166.32
151.727,168.41
117.138,177.25
118.492,139.9
145.001,161.87
114.228,135.02
138.36,162.32
151.192,170.97
115.959,134.14
129.779,145.22
131.483,145.84
119.949,138.24
110.505,128.19
136.898,157.49
129.035,145.39
130.581,152.42
102.401,120.71
117.767,144.16
147.308,165.47
125.057,142.47
129.989,147.42
114.305,137.74
150.321,172.01
162.439,193.74
117.997,141.46
148.702,168.96
142.17,164.24
126.525,143.38
124.88,145.36
117.531,136.65
129.153,151.33
121.649,148.2
115.559,181.88
157.481,226.29
113.489,135.86
148.297,174.41
127.494,155.22
105.827,171.73
113.378,135.51
138.701,167.13
148.225,171.22
127.423,156.47
125.261,154.55
126.954,150.77
135.792,161.3
116.635,184.71
122.169,144.17
131.116,154.45
117.281,157.92
116.93,134.28
127.827,146.25
128.893,143.26
148.367,165.14
120.696,148.86
109.106,159.48
137.645,165.61
161.233,185.72
158.107,186.57
114.793,149.71
134.213,157.81
135.715,162.74
121.61,148.1
138.818,159.79
157.674,183.3
145.344,170.11
113.684,139.2
137.882,174.0
130.906,160.13
118.657,168.07
95.988,136.71
86.482,109.32
103.861,130.01
138.157,168.89
133.2,158.94
88.287,112.33
138.855,166.27
122.751,147.69
134.769,159.92
118.035,145.4
96.356,128.67
101.022,128.8
96.28,129.29
114.819,145.69
111.465,154.21
95.629,128.57
77.207,107.35
110.425,138.98
144.503,173.47
119.203,155.15
128.278,166.6
129.624,163.81
142.938,173.21
145.814,197.55
147.677,184.61
119.339,145.98
158.573,187.51
147.153,183.55
138.383,168.9
118.505,149.56
123.632,153.89
139.301,179.96
138.973,173.63
125.256,156.62
101.247,142.05
100.661,134.03
111.458,150.72
95.027,127.89
106.6,138.51
124.217,156.02
93.941,122.09
110.706,149.15
110.223,138.57
119.251,150.8
115.312,146.79
96.098,128.05
112.95,154.28
115.067,142.08
98.357,131.3
122.625,157.72
147.143,178.99
129.643,157.76
125.14,160.11
125.904,156.69
134.68,162.87
135.905,166.14
106.457,135.86
123.556,153.56
124.524,162.09
143.542,173.42
118.751,161.16
129.433,156.44
111.945,143.23
123.835,165.52
100.917,131.4
114.105,145.03
110.286,146.09
141.863,172.82
133.794,169.87
115.443,145.4
158.259,189.6
85.25,108.45
85.579,105.65
101.391,122.49
100.242,123.5
108.212,125.63
133.529,156.67
77.796,137.29
116.578,151.8
96.726,122.82
75.276,104.96
98.169,134.17
125.685,158.05
74.956,106.36
107.991,140.06
81.987,112.11
93.879,130.12
101.656,134.52
95.592,125.61
132.716,161.78
110.732,136.73
113.192,142.11
117.162,144.61
108.41,138.77
104.5,142.1
102.109,134.03
104.812,140.13
130.356,164.94
93.565,125.29
127.723,156.57
125.279,152.71
126.098,155.04
96.741,152.28
98.533,123.26
135.428,153.9
99.186,121.12
143.047,162.03
110.853,165.34
116.939,134.64
113.065,128.02
114.022,137.94
119.585,137.02
116.555,134.52
148.571,163.35
120.187,149.92
99.487,120.11
96.563,118.38
100.654,130.95
120.805,140.85
129.884,154.39
117.851,139.7
143.317,170.0
125.123,147.23
121.848,139.85
129.481,147.29
119.503,156.25
146.012,204.43
146.899,179.46
136.923,165.13
91.982,131.39
94.744,114.38
150.979,169.4
80.068,100.14
145.848,172.62
157.019,181.72
110.895,135.17
142.822,170.92
104.923,136.86
103.674,137.33
115.35,145.58
108.563,139.31
84.285,112.05
128.408,159.15
137.551,165.93
1318.341,1372.65
156.253,189.01
150.097,181.1
113.956,151.78
168.524,205.71
147.145,179.13
117.799,151.26
121.015,160.79
149.987,179.81
131.707,167.9
114.269,146.21
131.693,176.65
110.891,175.22
138.772,151.94
130.235,178.2
124.012,155.24
141.463,158.94
137.903,194.16
112.103,162.87
117.538,136.66
117.132,140.77
117.754,136.16
137.061,154.15
125.777,141.93
109.083,124.0
127.501,144.02
141.604,157.17
127.906,198.59
81.75,100.03
107.125,132.38
126.514,153.19
98.374,117.0
84.72,102.02
135.619,151.19
126.814,159.7
139.556,154.8
116.863,146.88
124.973,155.37
73.724,97.9
69.422,85.57
76.069,91.35
131.673,146.12
126.834,143.91
114.721,142.5
152.272,173.61
149.589,198.78
74.009,122.57
127.558,147.22
142.537,176.12
74.06,122.11
78.381,94.04
75.544,89.98
75.752,91.16
132.067,159.32
124.614,144.32
109.286,125.93
146.855,175.17
132.793,160.82
109.059,133.12
118.262,135.83
115.244,133.15
89.999,106.88
128.858,154.25
121.211,139.77
132.901,187.77
140.861,164.22
131.436,163.24
117.394,132.17
121.327,136.53
132.411,149.89
134.06,175.59
131.345,184.24
91.112,107.3
102.517,124.34
105.228,133.52
72.101,97.63
107.069,137.35
119.824,138.5
112.999,134.5
113.313,139.38
129.164,153.46
141.277,168.03
127.266,155.62
117.744,176.1
143.893,169.25
77.748,96.05
90.94,120.12
132.858,149.78
77.434,99.77
133.006,160.91
128.333,149.25
79.159,101.52
128.669,152.14
99.893,120.74
123.326,140.78
140.898,169.17
141.872,160.84
116.982,132.77
118.767,135.2
114.78,129.82
114.313,131.04
115.757,130.68
130.391,146.55
161.577,176.48
77.057,96.94
130.331,152.44
91.337,114.51
112.521,138.03
118.278,139.92
73.822,91.6
137.007,154.46
88.619,119.84
113.522,133.34
83.677,103.62
99.086,126.59
108.875,135.84
105.996,132.8
68.654,84.18
73.769,88.36
111.539,126.32
70.163,90.58
76.256,92.55
76.059,89.5
75.073,90.32
70.459,89.76
139.745,153.87
129.424,150.03
117.156,132.83
125.088,148.31
135.017,162.82
139.095,164.81
134.132,150.95
153.187,169.34
140.282,158.94
112.119,131.51
164.814,187.1
155.002,183.75
144.041,175.3
133.58,152.08
129.365,150.98
107.152,128.02
113.498,132.39
89.222,106.18
122.119,143.06
118.096,133.94
79.938,99.7
124.117,151.0
101.705,122.09
94.427,110.9
156.063,181.97
123.702,140.15
116.143,131.8
130.595,148.41
140.455,173.31
125.18,167.06
151.97,183.08
108.252,137.12
129.34,184.24
116.683,136.01
121.354,139.71
138.848,160.73
104.783,130.22
116.609,140.03
121.02,144.78
92.977,115.84
125.356,150.19
115.829,137.85
117.031,135.45
68.809,93.77
74.427,88.74
144.411,162.82
118.43,131.77
100.696,120.12
103.282,118.94
168.912,193.03
118.572,138.09
142.952,159.79
145.684,164.67
137.914,191.15
110.906,178.37
131.589,163.46
124.653,152.4
97.873,129.4
118.704,157.36
109.575,185.85
125.559,189.17
109.425,169.41
116.972,140.35
116.809,138.13
115.631,141.81
96.864,121.93
116.441,154.54
117.17,151.8
90.123,116.93
103.776,131.6
142.427,171.9
70.563,94.31
89.383,108.65
119.919,147.4
123.55,150.22
121.307,171.54
122.659,177.87
126.123,143.05
150.236,167.54
123.237,141.36
114.339,176.25
103.085,134.48
107.886,130.36
117.84,133.63
134.357,155.53
154.772,181.73
144.053,166.42
127.411,152.23
122.743,157.12
141.763,159.68
133.79,153.79
149.311,190.27
120.273,168.95
122.696,170.81
125.904,189.11
127.366,152.51
134.853,150.02
132.872,150.16
143.875,201.78
133.651,181.33
123.119,178.76
130.615,143.77
84.314,102.84
103.401,123.77
126.58,142.77
115.357,134.71
100.333,126.78
114.393,138.2
94.117,121.77
123.412,138.59
99.322,127.65
137.954,166.9
138.984,160.28
137.64,156.65
126.091,141.0
125.996,142.83
100.04,153.25
113.057,128.79
129.859,144.18
98.424,118.84
144.221,165.15
111.891,133.54
118.379,140.66
108.977,163.8
105.02,129.43
98.478,150.48
112.767,139.83
131.459,159.32
136.909,161.93
152.196,182.98
130.162,188.59
147.326,184.84
122.284,139.09
150.038,169.71
115.226,146.04
124.7,155.86
124.16,144.44
101.814,128.9
116.194,140.7
105.7,129.89
140.608,164.02
119.699,145.27
121.666,187.75
138.352,157.02
136.88,156.72
102.15,186.3
149.921,233.18
119.455,146.86
147.357,188.27
134.217,206.43
121.198,157.65
119.343,154.56
111.576,151.37
152.417,180.12
118.342,140.7
112.306,129.32
115.446,138.09
120.874,144.62
124.208,146.63
94.53,130.56
92.115,122.54
101.598,130.39
94.721,128.31
106.165,142.62
99.318,129.69
99.525,134.07
95.023,131.65
109.271,144.59
131.939,165.18
88.344,114.8
87.153,117.67
96.072,129.71
109.303,141.84
113.476,139.62
111.93,136.43
98.793,130.1
122.664,156.52
126.892,153.34
136.931,163.98
82.662,116.99
96.729,128.21
131.215,169.38
1164.015,1229.11
118.547,151.52
114.844,138.02
122.753,146.49
155.171,185.44
143.754,173.16
161.927,205.04
164.073,205.58
152.533,204.12
152.84,193.55
155.583,196.18
156.191,232.81
151.272,254.69
141.557,176.76
147.914,200.25
144.023,201.83
101.733,133.49
144.532,180.86
144.748,179.25
172.503,215.48
163.356,214.51
164.642,200.05
137.46,173.82
150.867,201.44
129.614,168.96
143.17,180.09
137.471,176.52
160.477,193.06
126.889,161.98
126.292,147.21
158.929,208.33
171.524,206.42
173.147,231.11
120.228,154.63
147.551,167.32
134.153,188.88
149.615,209.92
146.348,161.23
136.973,171.65
156.978,219.56
148.847,202.26
128.337,179.73
152.22,195.19
158.369,174.55
149.45,207.52
156.606,234.61
127.188,174.91
126.553,142.02
121.62,144.27
145.428,170.24
122.07,135.15
162.727,177.97
143.731,168.01
138.281,156.25
118.284,134.4
153.226,174.85
145.265,204.29
116.612,169.77
145.386,204.1
133.09,151.26
124.819,140.22
127.248,150.62
133.174,160.99
111.284,130.75
118.421,132.57
141.532,175.07
128.891,187.92
150.89,172.33
100.146,124.87
118.011,151.16
166.268,176.51
95.537,138.65
151.812,195.65
146.522,167.07
113.293,152.55
117.808,130.47
113.061,127.75
134.262,145.22
102.438,114.95
86.18,97.59
109.676,119.98
100.281,111.12
115.942,127.59
72.248,107.8
92.983,114.06
115.879,126.1
123.461,134.07
125.364,163.26
98.458,111.06
99.912,113.5
115.507,127.26
116.755,127.77
103.666,149.52
113.881,139.75
127.709,150.2
102.381,120.69
122.899,144.52
124.08,156.01
110.534,125.85
111.432,128.37
70.668,110.9
69.388,85.78
70.918,85.14
122.349,137.78
165.373,188.97
152.824,171.64
148.685,193.45
160.148,180.72
164.848,200.0
81.633,109.29
77.228,98.07
111.385,135.31
137.475,160.24
140.035,170.69
137.361,162.7
116.788,160.81
124.593,202.77
136.926,195.65
150.686,213.15
160.034,197.6
157.575,186.15
143.614,182.86
120.695,146.47
147.302,170.68
146.55,215.97
147.823,196.35
140.852,201.02
156.81,202.8
122.669,193.66
167.881,205.97
167.431,202.39
148.173,189.51
164.637,204.3
134.14,148.73
138.473,188.28
136.582,176.65
129.276,188.52
168.764,244.71
151.291,202.84
179.763,241.0
169.899,210.15
158.599,227.41
146.484,169.45
174.434,196.36
96.395,112.49
71.669,94.06
142.53,165.74
69.677,90.25
75.963,89.72
75.077,91.7
78.895,93.89
124.89,146.17
124.695,141.98
135.238,156.63
128.327,147.62
73.566,86.99
107.067,122.42
92.778,117.12
139.931,157.35
125.853,146.51
120.435,146.96
122.788,147.18
126.496,155.25
118.141,138.11
144.12,169.23
159.153,190.76
121.038,145.15
127.952,146.6
125.819,148.26
114.357,133.74
156.053,180.9
112.498,135.45
129.091,156.64
126.788,143.59
130.253,155.16
123.214,146.0
127.414,147.02
132.281,200.88
182.736,214.87
147.358,171.81
163.891,188.54
139.192,163.3
124.156,153.58
132.999,177.58
149.583,196.88
176.235,230.05
133.806,169.15
152.32,171.07
143.054,174.83
167.794,194.36
169.983,189.43
138.49,158.16
147.353,205.04
152.213,187.51
119.391,136.88
114.938,129.99
141.841,178.55
154.336,200.46
164.662,179.71
172.612,201.2
125.285,143.82
135.384,188.65
121.449,165.49
133.891,156.14
117.902,164.77
110.397,123.2
140.694,155.13
105.847,158.93
106.608,158.87
122.903,139.98
117.97,135.99
121.737,145.21
116.018,171.06
136.678,158.33
133.255,164.93
118.317,148.44
99.392,133.81
100.146,117.81
125.177,143.32
119.059,138.64
114.13,142.77
95.287,120.52
136.935,156.02
131.767,160.16
114.012,138.1
93.316,117.81
101.152,123.61
103.528,126.35
134.158,158.56
114.578,141.48
132.541,163.15
133.559,182.62
103.351,131.07
149.819,187.21
164.526,190.91
138.205,167.99
129.447,157.72
129.773,197.54
158.32,215.69
105.559,167.43
134.411,164.25
122.618,155.06
149.477,183.76
143.134,178.81
117.191,139.35
158.879,187.38
117.774,150.3
119.43,146.04
125.134,154.93
142.93,173.12
125.946,161.23
112.218,135.32
114.97,141.75
120.378,148.62
100.597,131.5
106.252,136.54
97.14,128.14
122.929,157.06
83.67,112.11
76.636,98.86
72.579,95.1
73.087,98.95
71.558,99.97
71.207,94.51
118.121,142.8
163.265,190.36
126.494,164.5
170.733,244.37
138.325,167.99
162.976,184.16
132.216,150.03
142.741,159.03
122.667,140.81
137.669,154.76
129.419,147.9
141.612,164.16
165.319,223.15
138.02,160.88
136.438,159.51
122.912,200.77
107.734,148.44
122.68,143.16
126.969,170.12
155.998,178.05
128.53,150.57
163.058,225.23
130.854,159.8
119.665,141.63
82.136,98.93
139.267,159.21
118.065,135.86
130.612,147.8
116.0,138.14
119.411,138.53
107.975,131.63
97.604,123.14
155.45,176.84
94.502,118.98
81.764,111.98
88.714,139.99
106.12,142.16
70.608,95.63
122.153,147.28
125.229,168.75
151.11,170.26
90.482,136.21
146.446,168.42
124.935,203.79
130.431,200.93
105.782,160.63
98.564,164.27
123.939,189.19
148.104,211.11
77.795,105.76
75.373,103.58
77.348,93.66
110.113,127.97
130.388,153.38
147.557,169.25
145.267,166.18
149.405,170.93
141.136,163.03
124.547,149.32
165.974,187.75
134.776,190.34
149.938,196.48
174.149,207.52
97.655,120.11
133.438,194.49
152.951,185.37
143.0,171.04
135.789,179.29
156.535,171.86
120.681,132.81
115.954,129.49
138.357,157.21
123.819,160.6
132.058,154.72
124.889,145.53
122.001,141.14
135.749,158.28
130.907,179.56
120.541,166.33
136.309,147.97
115.489,129.27
1072.844,1111.83
144.392,157.64
449.684,475.46
368.553,434.61
142.478,152.2
137.998,149.88
147.063,158.71
105.19,162.42
144.403,164.34
126.011,140.11
142.242,159.74
131.595,146.82
133.688,187.06
139.251,159.2
145.446,195.51
155.369,175.15
97.756,115.56
142.557,168.04
111.297,167.33
125.251,142.57
149.865,171.76
106.677,163.79
145.117,213.3
121.485,147.6
146.179,218.01
124.754,150.07
156.631,195.52
133.963,149.88
166.02,193.37
166.361,235.57
160.266,183.0
142.416,168.08
113.916,139.46
132.39,159.68
112.798,131.83
129.095,152.75
150.586,174.57
139.38,172.88
144.42,177.99
138.884,164.81
131.077,151.31
142.799,163.03
166.334,199.83
125.615,148.94
127.484,152.03
145.794,168.89
144.633,166.31
127.397,148.19
140.304,166.46
139.26,173.67
131.782,151.21
134.355,203.63
150.384,179.14
127.114,163.39
139.822,177.66
113.332,147.4
123.262,150.14
130.628,164.15
142.033,175.28
143.173,176.74
154.931,237.58
173.516,200.79
135.662,209.07
139.382,169.14
144.709,176.66
111.136,142.54
120.885,146.55
119.161,186.2
159.285,226.78
140.454,172.65
143.435,184.0
108.138,143.08
127.568,191.63
130.495,152.55
163.98,223.12
104.309,164.59
129.578,166.14
136.807,171.32
136.055,161.59
136.499,158.41
151.657,176.73
136.597,158.46
116.232,141.95
145.2,174.95
130.213,156.05
141.679,171.05
111.999,135.88
140.126,167.12
137.162,168.82
111.653,163.18
114.799,138.51
87.898,110.86
93.383,119.93
98.612,131.39
121.57,147.75
89.679,116.44
97.988,122.27
111.388,133.19
117.961,138.35
120.119,146.92
116.864,178.8
114.87,167.85
114.123,134.91
128.343,147.05
134.728,156.9
114.26,141.18
95.347,122.7
