window_idx,IAV_channel_1,ISD_channel_1,KURT_channel_1,LD_channel_1,MAV_channel_1,MNF_channel_1,MNP_channel_1,MPK_channel_1,RMS_channel_1,SAMPEN_channel_1,SKEW_channel_1,SM_channel_1,SSC_channel_1,VAR_channel_1,WAMP_channel_1,WL_channel_1,ZC_channel_1,IAV_channel_2,ISD_channel_2,KURT_channel_2,LD_channel_2,MAV_channel_2,MNF_channel_2,MNP_channel_2,MPK_channel_2,RMS_channel_2,SAMPEN_channel_2,SKEW_channel_2,SM_channel_2,SSC_channel_2,VAR_channel_2,WAMP_channel_2,WL_channel_2,ZC_channel_2,IAV_channel_3,ISD_channel_3,KURT_channel_3,LD_channel_3,MAV_channel_3,MNF_channel_3,MNP_channel_3,MPK_channel_3,RMS_channel_3,SAMPEN_channel_3,SKEW_channel_3,SM_channel_3,SSC_channel_3,VAR_channel_3,WAMP_channel_3,WL_channel_3,ZC_channel_3,IAV_channel_4,ISD_channel_4,KURT_channel_4,LD_channel_4,MAV_channel_4,MNF_channel_4,MNP_channel_4,MPK_channel_4,RMS_channel_4,SAMPEN_channel_4,SKEW_channel_4,SM_channel_4,SSC_channel_4,VAR_channel_4,WAMP_channel_4,WL_channel_4,ZC_channel_4,IAV_channel_5,ISD_channel_5,KURT_channel_5,LD_channel_5,MAV_channel_5,MNF_channel_5,MNP_channel_5,MPK_channel_5,RMS_channel_5,SAMPEN_channel_5,SKEW_channel_5,SM_channel_5,SSC_channel_5,VAR_channel_5,WAMP_channel_5,WL_channel_5,ZC_channel_5,IAV_channel_6,ISD_channel_6,KURT_channel_6,LD_channel_6,MAV_channel_6,MNF_channel_6,MNP_channel_6,MPK_channel_6,RMS_channel_6,SAMPEN_channel_6,SKEW_channel_6,SM_channel_6,SSC_channel_6,VAR_channel_6,WAMP_channel_6,WL_channel_6,ZC_channel_6,IAV_channel_7,ISD_channel_7,KURT_channel_7,LD_channel_7,MAV_channel_7,MNF_channel_7,MNP_channel_7,MPK_channel_7,RMS_channel_7,SAMPEN_channel_7,SKEW_channel_7,SM_channel_7,SSC_channel_7,VAR_channel_7,WAMP_channel_7,WL_channel_7,ZC_channel_7,IAV_channel_8,ISD_channel_8,KURT_channel_8,LD_channel_8,MAV_channel_8,MNF_channel_8,MNP_channel_8,MPK_channel_8,RMS_channel_8,SAMPEN_channel_8,SKEW_channel_8,SM_channel_8,SSC_channel_8,VAR_channel_8,WAMP_channel_8,WL_channel_8,ZC_channel_8,label
17,9.666291629,2.340375732,3.444640057,1.241612288,0.241657291,7.81663556,0.002375205,0.249958648,0.24188715,0.067037716,0.661887584,77.05956109,27,0.000111147,0,0.032207529,23,19.34286468,9.408484975,3.771656324,1.483103857,0.483571617,7.83313135,0.009534037,0.525640429,0.484986726,0.023656837,0.472350538,308.6423604,26,0.001370616,19,0.120754743,25,15.8211144,6.277660136,3.617044592,1.395350588,0.39552786,8.532105945,0.006367935,0.444694244,0.396158432,0.042008619,0.558943777,237.1006625,31,0.000499215,19,0.070896664,28,13.63635259,4.802848353,2.594157604,1.339478404,0.340908815,8.922922468,0.004817578,0.453861554,0.346512927,0.016349138,0.057797754,185.7264003,23,0.003852389,38,0.211723184,22,14.39387703,5.216518132,3.144432844,1.359502599,0.359846926,7.236078862,0.005283588,0.395635842,0.361127337,0.212223661,-0.422876514,149.0361268,23,0.000923143,19,0.143155665,24,18.3694281,8.454201397,4.988662497,1.459077316,0.459235702,7.661392723,0.008579139,0.481276814,0.459733657,0.127482433,-1.163088408,269.1258154,27,0.000457604,19,0.088164448,25,12.14717459,3.690954213,2.500271516,1.303659089,0.303679365,7.814136886,0.003747801,0.312824346,0.303766119,0.225246602,-0.244366495,121.7586649,28,5.27E-05,0,0.036579926,27,18.80700684,8.846628098,3.884710882,1.470140727,0.470175171,8.039515543,0.008983275,0.483160528,0.470282577,0.017134376,-0.193824313,305.6746488,28,0.000101011,0,0.033472964,26,medium
18,9.998871111,2.499439263,2.594267255,1.249971741,0.249971778,8.113526044,0.002538492,0.250483857,0.249971962,0.001111317,-0.100509423,87.70488068,26,9.19E-08,0,0.001024159,23,21.05062795,11.08655874,2.758888809,1.526197429,0.526265699,8.127079024,0.011256524,0.550651221,0.526463644,0.001111317,0.397811231,389.5624449,28,0.000208383,0,0.048771045,23,17.85396392,8.027486375,3.509447122,1.445844274,0.446349098,8.245197529,0.008130066,0.510888389,0.447981204,0.001111317,0.743355141,285.4516101,31,0.001459642,39,0.129078581,25,18.28082417,8.567478267,2.004694281,1.455192282,0.457020604,8.566247676,0.008618078,0.580223541,0.462803367,0.001111317,0.080847662,314.3662897,25,0.005319124,39,0.246405874,22,14.37795228,5.1864932,2.488798646,1.359280004,0.359448807,8.177490135,0.005260349,0.395635842,0.360086559,0.001111317,0.235972107,183.177634,21,0.000458885,0,0.07237407,22,18.61295208,8.66461696,3.91413163,1.46529337,0.465323802,8.120934758,0.008798605,0.481276814,0.465419621,0.001111317,-0.850654417,304.2693525,26,8.92E-05,0,0.031906025,21,12.09048904,3.656061855,2.320011085,1.302247216,0.302262226,8.121223662,0.003712576,0.312824346,0.302326887,0.001111317,-0.344475647,128.3911672,22,3.91E-05,0,0.021124241,23,17.96198809,8.074499813,4.815599498,1.448974869,0.449049702,8.132905563,0.008197269,0.473926296,0.449291103,0.001111317,0.709857029,283.8920082,26,0.00021686,0,0.049753188,27,medium
19,10.42993884,2.727194257,2.412696706,1.2606736,0.260748471,8.573868326,0.002766832,0.292041262,0.261112727,0.065350652,-0.278242271,103.8449363,26,0.000190091,19,0.042056354,21,21.23738735,11.28475572,2.581628585,1.530860074,0.530934684,7.74668267,0.011457527,0.550651221,0.531148654,0.288770709,-0.194756597,366.8319314,31,0.000227255,19,0.078866149,28,18.7425876,8.814993987,3.892691102,1.468283017,0.46856469,7.263477726,0.00893988,0.510888389,0.469440997,0.399977683,0.400184444,255.3122818,26,0.000821981,38,0.169294795,23,21.29662347,11.38050254,2.566577565,1.532071845,0.532415587,7.267806227,0.011541969,0.580223541,0.533397191,0.403188314,0.237236313,329.9992911,25,0.001046206,38,0.191231819,17,12.85974576,4.154968489,2.948892715,1.321298072,0.321493644,8.148447237,0.00421181,0.358520934,0.322295225,0.009534802,0.278078731,145.5581674,18,0.000516049,19,0.077590837,16,18.24134967,8.319392508,2.637403766,1.45602755,0.456033742,8.266556498,0.008449101,0.46491475,0.45605352,0.347446331,-0.578013004,300.6350982,27,1.80E-05,0,0.026651808,24,11.60034987,3.366803738,1.999321118,1.289983509,0.290008747,8.067483399,0.003418392,0.301991402,0.290120826,0.01003312,-0.205045585,116.9174511,23,6.50E-05,0,0.027348029,22,17.56922823,7.720758373,4.488819048,1.439197627,0.439230706,8.478988138,0.007839905,0.460164765,0.43933923,0.363388236,0.632857803,290.0480901,27,9.53E-05,0,0.060230389,26,medium
20,11.72539512,3.462620898,2.976946102,1.292888336,0.293134878,8.246845386,0.003506745,0.335785899,0.294220194,0.001111317,-0.678286742,123.1485808,27,0.000637466,39,0.085302042,23,19.76380678,9.810036355,2.901840803,1.493719946,0.494095169,8.196168872,0.009945772,0.550651221,0.495228138,0.001111317,0.15202925,347.1259837,32,0.001120872,39,0.113112103,29,16.06711032,6.620982195,4.094956826,1.400184789,0.401677758,8.573910127,0.006659007,0.510888389,0.40684709,0.001111317,0.163790874,243.1214577,28,0.004179534,39,0.218421261,23,20.28648974,10.36336424,3.387024972,1.506541353,0.507162243,8.244229582,0.010496009,0.580223541,0.509003051,0.001111317,0.094967644,368.4780725,25,0.001870565,39,0.146122596,18,11.19264424,3.158339757,2.207596154,1.279557626,0.279816106,8.265249897,0.003197334,0.323261772,0.280995541,0.001111317,-0.152118621,112.53335,20,0.000661441,39,0.086891332,16,18.43083796,8.494216412,2.502266236,1.46075536,0.460770949,8.117372299,0.008626226,0.472171108,0.460820367,0.001111317,-0.475744191,298.177349,24,4.55E-05,0,0.022800319,25,10.96778046,3.011600687,2.300259021,1.274152371,0.274194512,8.139267846,0.003056976,0.291700106,0.274390264,0.001111317,0.229782739,105.9535586,25,0.000107387,0,0.035011188,23,18.44447657,8.524093875,6.308107214,1.460948265,0.461111914,8.154048921,0.008649798,0.49805072,0.461630097,0.001111317,0.560239235,300.3428804,26,0.000478149,0,0.073877611,22,medium
21,12.63422451,3.996483836,3.101004859,1.315799622,0.315855613,7.495122403,0.004056627,0.335785899,0.316088747,0.527059398,-0.5664646,122.7622368,28,0.000147328,38,0.079721145,28,16.80639427,7.176331705,4.465844509,1.41913408,0.420159857,7.989343222,0.007243468,0.492645014,0.423566161,0.013497795,0.866139538,238.7507658,29,0.002873987,38,0.179728837,23,11.94985947,3.69109192,3.65351835,1.297585444,0.298746487,8.938792466,0.00370136,0.398877485,0.303771786,0.016581737,-0.981815633,142.9660451,29,0.003027835,38,0.187703278,27,16.80007539,7.194159758,4.276629197,1.418772003,0.420001885,8.128159171,0.007252518,0.505288877,0.424091964,0.01003312,-0.659620557,244.8387102,25,0.003452411,38,0.198772105,17,9.522932588,2.287933555,2.232434236,1.237863801,0.238073315,8.354871935,0.00231555,0.278702115,0.239161742,0.009534802,-0.198401384,82.82724605,23,0.000519436,19,0.077851851,19,18.33900761,8.414372932,2.263650209,1.45842008,0.45847519,7.820116299,0.008543347,0.472171108,0.458649456,0.151103416,0.000258027,277.8301186,24,0.000159823,19,0.054783673,25,10.19007466,2.601990883,2.914508098,1.254691489,0.254751866,8.0778947,0.002640279,0.27374565,0.255048568,0.01003312,0.740603759,90.30271347,24,0.000151259,0,0.04186167,22,18.14537331,8.298646211,2.22581171,1.453044422,0.453634333,7.271160759,0.008402,0.49805072,0.455484528,0.151103416,-0.238360501,238.6185052,28,0.001682047,19,0.177665549,27,medium
22,11.86471401,3.54079009,2.756674075,1.296410497,0.29661785,8.223418515,0.003587699,0.335785899,0.297522692,0.001111317,-0.272192313,125.633637,30,0.000537603,39,0.078336097,26,12.38546505,4.064299915,2.978390374,1.307443211,0.309636626,9.154880959,0.004038064,0.437539118,0.31875931,0.001111317,0.336767064,157.4188732,23,0.005732658,39,0.255804983,18,8.361396789,1.845395962,3.586600616,1.208025044,0.20903492,9.088060948,0.001836045,0.292467127,0.214790361,0.001111317,-0.635756214,71.05355793,26,0.002439301,39,0.166864415,24,12.12637174,3.916555406,2.936739466,1.30084868,0.303159294,9.248341716,0.003883695,0.434100945,0.312911945,0.001111317,0.153385856,152.9464341,27,0.006008328,39,0.261883304,18,7.996620889,1.617276813,2.71001388,1.199721424,0.199915522,8.322405715,0.001635256,0.23637044,0.201076902,0.001111317,-0.086046497,57.95241195,25,0.000465704,0,0.072909836,24,17.09383678,7.333145909,2.376784119,1.427099213,0.427345919,8.182952134,0.007436704,0.472171108,0.428168948,0.001111317,0.236563198,259.1363555,32,0.000704113,39,0.089650378,29,9.249248749,2.147799461,3.280849513,1.231138981,0.231231219,8.189996524,0.002177804,0.256688918,0.231721787,0.001111317,0.653064246,75.9521747,25,0.00022711,0,0.050915398,21,14.10594271,5.270786894,3.903494454,1.349902753,0.352648568,9.151196068,0.005237165,0.49805072,0.363000926,0.001111317,-0.284524118,204.0821879,32,0.00740866,39,0.290804304,31,medium
23,10.71839473,2.877749327,2.466551215,1.267904521,0.267959868,8.557367657,0.002920504,0.295613541,0.26822329,0.069066651,-0.030137582,109.3962185,27,0.000141242,19,0.042040267,23,8.512888999,1.879337601,2.430874786,1.212139886,0.212822225,10.29602533,0.001882252,0.306357075,0.216756638,0.067037716,0.116676583,89.46336808,25,0.001690141,19,0.124893519,19,5.86168719,0.886703857,3.25928647,1.146244378,0.14654218,10.17782987,0.000889714,0.206895632,0.148887865,0.066475085,-0.196389599,41.77689501,23,0.000692986,19,0.08375787,21,7.924579158,1.658461916,2.401530969,1.197209215,0.198114479,10.44987702,0.001649748,0.299801815,0.203621089,0.032172253,0.051246039,78.83045497,30,0.002212201,19,0.151580998,19,6.775218416,1.15577968,2.248788014,1.16929335,0.16938046,8.606177537,0.001170633,0.198980781,0.169983799,0.017783515,0.049385553,43.96510273,23,0.000204752,0,0.047360928,19,15.79932065,6.247563579,2.498652886,1.394919802,0.394983016,8.462165409,0.006342404,0.426196556,0.395207654,0.083602474,-0.147297135,233.7449862,33,0.000177506,19,0.049849143,24,8.236672612,1.704295949,2.84744925,1.205831545,0.205916815,8.209678867,0.001727706,0.230578457,0.206415597,0.009534802,0.290917558,60.43732489,25,0.000205664,0,0.049036693,19,9.600088696,2.39923228,3.47674936,1.239064112,0.240002217,10.2614607,0.002399474,0.348920307,0.244909794,0.064415582,-0.038305921,113.1141351,24,0.002379743,19,0.152324577,23,medium
24,10.45713371,2.734013007,3.004611212,1.261426144,0.261428343,8.114964878,0.002776645,0.265406884,0.261438951,0.001111317,0.343220828,95.95009609,22,5.55E-06,0,0.007957082,22,7.258257412,1.317058598,2.67277707,1.181456424,0.181456435,8.11351431,0.001337637,0.181734135,0.18145651,0.001111317,0.145273645,46.21529747,28,2.70E-08,0,0.000555398,24,5.125301172,0.656807512,3.352322718,1.128131535,0.128132529,8.11596584,0.000667035,0.130662346,0.128141281,0.001111317,-0.153641973,23.05298829,22,2.24E-06,0,0.005059634,19,5.903572867,0.879806441,2.613987131,1.147496703,0.147589322,8.288643098,0.000890226,0.172217642,0.148307657,0.001111317,0.406261105,31.42105398,23,0.000212553,0,0.04925664,18,6.052330146,0.917837544,2.23849348,1.151285778,0.151308254,8.154258534,0.000931369,0.163460604,0.151479169,0.001111317,0.036791168,32.34030843,20,5.18E-05,0,0.024304701,16,15.55426015,6.048937894,2.926111538,1.38885144,0.388856504,8.115179174,0.006143232,0.395192277,0.388874591,0.001111317,-0.252197015,212.2919097,27,1.41E-05,0,0.012671546,22,7.236163461,1.317720955,2.398934666,1.180812311,0.180904087,8.232596913,0.001334918,0.20577352,0.181502132,0.001111317,-0.116220621,46.79815495,24,0.000216735,0,0.049738867,22,7.852617984,1.543265077,2.538710792,1.196297949,0.19631545,8.133103723,0.001566723,0.207246416,0.196422063,0.001111317,0.510715723,54.26087724,22,4.19E-05,0,0.021861932,23,medium
25,10.33123633,2.67058253,3.865707579,1.25825875,0.258280908,7.844840395,0.002711441,0.265406884,0.258388396,0.093896432,0.432979303,88.62429656,23,5.55E-05,0,0.028503902,21,7.519494831,1.416690851,2.862735631,1.18795469,0.187987371,8.530326071,0.001437606,0.208142696,0.18819477,0.067996979,-0.354793918,53.57291285,30,7.80E-05,0,0.027234539,25,5.035075564,0.634828112,2.504439049,1.125865435,0.125876889,7.752879744,0.000644345,0.130662346,0.125978978,0.087884717,0.010002733,20.63258737,27,2.57E-05,0,0.019141829,20,5.315724822,0.708110707,4.824947166,1.132874526,0.132893121,8.938418171,0.000718516,0.146957826,0.133051748,0.391066954,1.209294853,28.73534027,23,4.22E-05,0,0.039728476,20,5.818814963,0.847061286,4.389818066,1.14546387,0.145470374,8.578310139,0.000860064,0.152573035,0.145521587,0.511186049,0.267154732,32.38566582,21,1.49E-05,0,0.025257884,17,15.4558731,5.975024266,2.474144075,1.386370354,0.386396828,7.887990468,0.00606724,0.395192277,0.386491406,0.126987995,0.045703525,200.1897206,25,7.31E-05,0,0.035181797,21,6.461221782,1.046528596,2.983762069,1.161500069,0.161530545,8.516781373,0.001061768,0.180266409,0.161750471,0.065322034,0.144382246,39.44590134,28,7.11E-05,0,0.026479946,23,7.674698371,1.473217605,2.356656335,1.191860199,0.191867459,8.473404047,0.001495966,0.200665702,0.191912585,0.399977683,0.561415621,55.2906804,26,1.73E-05,0,0.025931903,26,medium
26,9.605256797,2.315478761,7.583561978,1.240041151,0.24013142,8.183434845,0.002348154,0.265406884,0.240597109,0.001111317,1.30981968,81.82762935,28,0.00022387,0,0.050550928,23,8.354090957,1.75550553,2.805905936,1.20874126,0.208852274,8.224172907,0.001778734,0.236525812,0.209493767,0.001111317,-0.140210514,62.29322437,30,0.000268366,0,0.055347076,25,4.541864082,0.519819523,2.126014928,1.113500505,0.113546602,8.256571477,0.000526335,0.130662346,0.113997755,0.001111317,-0.237019114,18.5054219,30,0.000102657,0,0.034231489,24,5.56426574,0.777680331,5.079452654,1.139066544,0.139106644,8.19849347,0.000788402,0.155252285,0.139434602,0.001111317,1.174994185,27.52448833,24,9.14E-05,0,0.032291284,21,6.117044709,0.938113804,3.870016573,1.1528973,0.152926118,8.164713871,0.000951732,0.166696332,0.153143218,0.001111317,0.490091057,33.08974865,19,6.64E-05,0,0.027540429,17,14.61681664,5.35370746,2.251372756,1.365306664,0.365420416,8.155440366,0.005432497,0.395192277,0.365845167,0.001111317,0.102683894,188.6622293,26,0.000310606,0,0.059543722,21,6.149092011,0.945357939,2.764937346,1.153726492,0.1537273,8.11492489,0.0009601,0.156034653,0.153733368,0.001111317,0.092874341,33.17717046,24,1.87E-06,0,0.004614706,21,8.042713564,1.620578788,2.45677217,1.201031956,0.201067839,8.151945887,0.001644551,0.216751195,0.201282065,0.001111317,0.254733936,57.0882506,24,8.62E-05,0,0.031366711,25,medium
27,8.955118229,2.006646175,4.257844667,1.223859695,0.223877956,8.549189245,0.002037299,0.239483331,0.223978022,0.291166864,0.806065125,76.2984563,28,4.48E-05,0,0.036087999,23,8.855520489,1.964033144,2.715996015,1.221351893,0.221388012,7.44778132,0.001993343,0.236525812,0.221587068,0.542684716,0.675271377,59.64396576,26,8.82E-05,0,0.060551198,21,4.157270765,0.432940049,2.486982344,1.103921949,0.103931769,8.904484418,0.000439366,0.113107737,0.104036057,0.503153877,-0.304789165,17.47913912,28,2.17E-05,0,0.030003645,27,5.777028853,0.836558752,2.189457357,1.144401559,0.144425721,7.397212935,0.000848767,0.155252285,0.144616627,0.387929345,0.414831445,25.06707861,23,5.52E-05,0,0.043306256,22,6.550115109,1.07350383,2.188467472,1.163743149,0.163752878,7.94370539,0.001089924,0.168339646,0.163821842,0.047784731,0.185179733,36.35787207,19,2.26E-05,0,0.015060446,18,14.65094175,5.394298824,2.952881491,1.366019984,0.366273544,9.082835516,0.005467618,0.42914003,0.367229452,0.181248857,-0.64154949,223.2577359,22,0.000701162,19,0.122499955,21,6.300052298,0.994156615,3.728577001,1.157480977,0.157501307,8.549850248,0.001008951,0.173497198,0.157651246,0.06761996,-0.099385835,37.74506372,22,4.73E-05,0,0.02432544,23,8.836047632,1.959756675,3.096112508,1.220820962,0.220901191,8.381867067,0.0019873,0.248632397,0.221345695,0.013497795,0.62404236,71.90689788,30,0.000196581,0,0.047162421,29,medium
28,9.064727006,2.056171155,2.366465973,1.226598412,0.226618175,8.130535535,0.00208754,0.238380394,0.226725117,0.001111317,0.178902679,72.27568219,30,4.85E-05,0,0.023524438,28,8.082187957,1.649699973,2.826407879,1.201881464,0.202054699,8.296515963,0.001668958,0.236525812,0.203082494,0.001111317,0.287614807,58.96280591,29,0.000416398,0,0.068942226,23,4.404333141,0.487575983,2.892230279,1.110078801,0.110108329,8.210810475,0.000494168,0.123785799,0.110405614,0.001111317,-0.170683676,17.27819558,27,6.56E-05,0,0.027354942,28,5.078081306,0.655899095,2.633939683,1.126827494,0.126952033,8.424605976,0.000661754,0.155252285,0.128052635,0.001111317,0.512063707,23.74007827,26,0.000280659,0,0.056600506,21,6.735315645,1.134151792,2.268241341,1.168382465,0.168382891,8.11413428,0.001151857,0.17006945,0.168385851,0.001111317,0.063720062,39.79965171,17,9.97E-07,0,0.003373117,18,17.2640133,7.580205668,2.594487829,1.430472364,0.431600332,8.42293858,0.007648141,0.52755211,0.435321883,0.001111317,-0.611227683,274.3187573,25,0.003226295,39,0.191903555,22,6.963127121,1.219324795,3.459768314,1.174001555,0.174078178,8.22030976,0.00123556,0.196736409,0.174594158,0.001111317,-0.068653082,43.250359,28,0.000179908,0,0.045316461,23,9.978855056,2.504445551,2.780233186,1.249321221,0.249471376,8.22194595,0.002537704,0.282191558,0.250222179,0.001111317,0.741344304,88.84913366,31,0.000375171,0,0.065440363,28,medium
29,9.331975217,2.177547569,2.272910843,1.233295289,0.23329938,7.892451955,0.002211414,0.238380394,0.233321,0.360104728,0.337865983,73.06427038,28,1.01E-05,0,0.020324055,27,7.212434316,1.303772427,2.221959424,1.180276101,0.180310858,8.897100527,0.001322857,0.201170824,0.180538945,0.397146,-0.394728669,52.53122198,27,8.23E-05,0,0.050909087,22,4.718232112,0.557081762,3.836378801,1.117949775,0.117955803,7.624405435,0.000565576,0.123785799,0.118012898,0.403188314,-0.719926244,17.63054743,29,1.35E-05,0,0.023319986,27,4.346021289,0.474456487,3.385155577,1.108625147,0.108650532,9.164167006,0.000480987,0.126226385,0.10891011,0.291166864,-0.115101508,19.90970678,26,5.65E-05,0,0.039995009,19,6.636030765,1.101791897,2.746468542,1.165891424,0.165900769,7.869288536,0.001118667,0.17006945,0.165966254,0.068848993,-0.001385257,36.75261028,21,2.17E-05,0,0.016674723,20,19.49838171,9.530783344,2.005877227,1.487239472,0.487459543,7.32577787,0.0096695,0.52755211,0.488128655,0.360104728,-0.246165583,280.767491,26,0.000652778,38,0.160370269,23,7.541173833,1.423164049,3.473440665,1.188514256,0.188529346,7.685145443,0.001444841,0.196736409,0.188624233,0.299902919,0.194104013,45.63774152,27,3.58E-05,0,0.032828252,24,10.66116459,2.845130121,2.470167439,1.266493392,0.266529115,7.53524798,0.002888171,0.282191558,0.266698806,0.57322144,0.389944295,88.22552703,27,9.05E-05,0,0.062649773,26,medium
30,9.171348576,2.104000776,1.938109205,1.22927192,0.229283714,8.123455925,0.002136422,0.238380394,0.229346941,0.001111317,0.354063856,73.90369661,26,2.90E-05,0,0.01819336,24,7.414450928,1.378782113,2.754474154,1.185314555,0.185361273,8.171587238,0.001398592,0.20313896,0.185659777,0.001111317,0.215221653,48.66708681,27,0.000110751,0,0.035555374,25,4.541184008,0.517033258,4.511681788,1.113513048,0.1135296,8.165048881,0.000524535,0.123785799,0.113691827,0.001111317,-0.751990779,18.23774489,28,3.69E-05,0,0.020512398,25,4.455961468,0.498667489,3.434463905,1.111373419,0.111399037,8.19611833,0.000505568,0.124146294,0.11165432,0.001111317,0.516964702,17.64514986,26,5.69E-05,0,0.025494514,23,6.185699089,0.959907779,2.676954947,1.154606361,0.154642477,8.176335054,0.000973601,0.17006945,0.154911893,0.001111317,-0.005624739,33.89826691,24,8.34E-05,0,0.030853945,21,18.35653394,8.490096902,2.245987983,1.458347244,0.458913348,8.254370461,0.00859691,0.52755211,0.460708609,0.001111317,0.017235569,302.1785395,24,0.001650961,39,0.137277523,25,7.42809946,1.381123085,3.689777061,1.185684495,0.185702487,8.135821121,0.001402035,0.196736409,0.185817322,0.001111317,0.275898841,48.5734053,26,4.27E-05,0,0.022067844,25,10.02453153,2.526258474,2.350376905,1.25047356,0.250613288,8.213618705,0.002560261,0.282191558,0.251309494,0.001111317,0.26734268,89.54810082,27,0.000349442,0,0.06315654,24,medium
