Application:, Trigno Discover (2.0.1.2)
Date/Time:, 7/3/2025 11:51:17 AM
Collection Length (seconds):, 44.9955
Bicep_R (83254), , , , , , , , , , , , , , Tricep_R (83087)
sensor mode: 50, , , , , , , , , , , , , , sensor mode: 50
EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s)
, 1259.2593 Hz, , 148.1481 Hz, , 148.1481 Hz, , 148.1481 Hz, , 148.1481 Hz, , 148.1481 Hz, , 148.1481 Hz, , 1259.2593 Hz, , 148.1481 Hz, , 148.1481 Hz, , 148.1481 Hz, , 148.1481 Hz, , 148.1481 Hz, , 148.1481 Hz
, 0.0007941176470588235 s, , 0.00675 s, , 0.00675 s, , 0.00675 s, , 0.00675 s, , 0.00675 s, , 0.00675 s, , 0.0007941176470588235 s, , 0.00675 s, , 0.00675 s, , 0.00675 s, , 0.00675 s, , 0.00675 s, , 0.00675 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
26.7609706, -0.0864424, , , , , , , , , , , , , 26.7609706, -0.0250095, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.7617647, -0.0753643, , , , , , , , , , , , , 26.7617647, -0.0057069, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.7625588, -0.008896, , , , , , , , , , , , , 26.7625588, 0.023331, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.7633529, -0.0229953, , , , , , , , , , , , , 26.7633529, 0.0411231, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.7641471, 0.0065461, , , , , , , , , , , , , 26.7641471, 0.0495155, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.7649412, 0.0518654, , , , , , , , , , , , , 26.7649412, 0.0555581, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.7657353, 0.0119173, , , , , , , , , , , , , 26.7657353, 0.0451514, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.7665294, -0.036759, , , , , , , , , , , , , 26.7665294, 0.0256809, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.7673235, -0.0763714, , , , , , , , , , , , , 26.7673235, 0.0151064, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.7681176, -0.0661326, , , , , , , , , , , , , 26.7681176, 0.0025177, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.7689118, -0.1122911, , , , , , , , , , , , , 26.7689118, -0.0162814, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.7697059, -0.1183337, , , , , , , , , , , , , 26.7697059, -0.0283665, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.7705, -0.0458228, , , , , , , , , , , , , 26.7705, -0.0313878, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.7712941, 0.0978561, , , , , , , , , , , , , 26.7712941, -0.0290379, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.7720882, 0.2039368, , , , , , , , , , , , , 26.7720882, -0.0350805, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.7728824, 0.2254215, , , , , , , , , , , , , 26.7728824, -0.0558938, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.7736765, 0.1545892, , , , , , , , , , , , , 26.7736765, -0.0515297, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.7744706, 0.0710002, , , , , , , , , , , , , 26.7744706, -0.0337377, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.7752647, -0.0179599, , , , , , , , , , , , , 26.7752647, -0.0102388, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.7760588, -0.0740215, , , , , , , , , , , , , 26.7760588, 0.0028534, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.7768529, -0.0303807, , , , , , , , , , , , , 26.7768529, 0.0213169, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.7776471, 0.0005035, , , , , , , , , , , , , 26.7776471, 0.0317235, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.7784412, 0.021149, , , , , , , , , , , , , 26.7784412, 0.0406195, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.7792353, 0.0152743, , , , , , , , , , , , , 26.7792353, 0.0394446, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.7800294, -0.0303807, , , , , , , , , , , , , 26.7800294, 0.0585794, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.7808235, -0.0359197, , , , , , , , , , , , , 26.7808235, 0.0710002, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.7816176, -0.0169528, , , , , , , , , , , , , 26.7816176, 0.0780499, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.7824118, -0.0035248, , , , , , , , , , , , , 26.7824118, 0.0817426, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.7832059, -0.0276951, , , , , , , , , , , , , 26.7832059, 0.0656291, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.784, -0.0317235, , , , , , , , , , , , , 26.784, 0.0501869, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.7847941, -0.0203098, , , , , , , , , , , , , 26.7847941, 0.049012, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.7855882, -0.0213169, , , , , , , , , , , , , 26.7855882, 0.051194, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.7863824, 0.0045319, , , , , , , , , , , , , 26.7863824, 0.0589151, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.7871765, -0.0057069, , , , , , , , , , , , , 26.7871765, 0.0736858, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.7879706, -0.1173266, , , , , , , , , , , , , 26.7879706, 0.0636149, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.7887647, -0.1663386, , , , , , , , , , , , , 26.7887647, 0.0436408, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.7895588, -0.1326009, , , , , , , , , , , , , 26.7895588, 0.0325628, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.7903529, -0.0414588, , , , , , , , , , , , , 26.7903529, 0.0214847, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.7911471, 0.0340734, , , , , , , , , , , , , 26.7911471, 0.011078, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.7919412, 0.040116, , , , , , , , , , , , , 26.7919412, 0.0011749, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.7927353, -0.0003357, , , , , , , , , , , , , 26.7927353, -0.0078889, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.7935294, -0.0263523, , , , , , , , , , , , , 26.7935294, -0.0129244, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.7943235, -0.033402, , , , , , , , , , , , , 26.7943235, -0.0196384, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.7951176, -0.0506905, , , , , , , , , , , , , 26.7951176, -0.0298772, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.7959118, -0.0840925, , , , , , , , , , , , , 26.7959118, -0.0438087, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.7967059, -0.0706645, , , , , , , , , , , , , 26.7967059, -0.0424659, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.7975, -0.0251774, , , , , , , , , , , , , 26.7975, -0.0364233, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.7982941, 0.0057069, , , , , , , , , , , , , 26.7982941, -0.030045, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.7990882, 0.03122, , , , , , , , , , , , , 26.7990882, -0.0256809, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.7998824, 0.0595865, , , , , , , , , , , , , 26.7998824, -0.0488441, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8006765, 0.1132982, , , , , , , , , , , , , 26.8006765, -0.0884565, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8014706, 0.1253834, , , , , , , , , , , , , 26.8014706, -0.1109483, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8022647, 0.0874495, , , , , , , , , , , , , 26.8022647, -0.1109483, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8030588, -0.0431373, , , , , , , , , , , , , 26.8030588, -0.0928206, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8038529, -0.1552605, , , , , , , , , , , , , 26.8038529, -0.072343, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8046471, -0.1339437, , , , , , , , , , , , , 26.8046471, -0.0384375, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8054412, -0.0226596, , , , , , , , , , , , , 26.8054412, 0.0082246, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8062353, 0.0621042, , , , , , , , , , , , , 26.8062353, 0.0642863, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8070294, 0.0867781, , , , , , , , , , , , , 26.8070294, 0.1065843, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8078235, 0.0525368, , , , , , , , , , , , , 26.8078235, 0.1284047, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8086176, -0.0176242, , , , , , , , , , , , , 26.8086176, 0.1344472, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8094118, -0.10692, , , , , , , , , , , , , 26.8094118, 0.1331044, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8102059, -0.1334401, , , , , , , , , , , , , 26.8102059, 0.1455253, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.811, -0.0807355, , , , , , , , , , , , , 26.811, 0.1226978, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8117941, 0.0149386, , , , , , , , , , , , , 26.8117941, 0.0647898, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8125882, 0.1045701, , , , , , , , , , , , , 26.8125882, 0.0182956, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8133824, 0.1230335, , , , , , , , , , , , , 26.8133824, -0.011078, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8141765, 0.0938277, , , , , , , , , , , , , 26.8141765, -0.0216526, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8149706, 0.0575723, , , , , , , , , , , , , 26.8149706, -0.01561, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8157647, 0.0203098, , , , , , , , , , , , , 26.8157647, -0.0062104, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8165588, 0.0041962, , , , , , , , , , , , , 26.8165588, 0.0035248, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8173529, -0.012253, , , , , , , , , , , , , 26.8173529, 0.01561, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8181471, -0.0850996, , , , , , , , , , , , , 26.8181471, 0.0052033, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8189412, -0.1273976, , , , , , , , , , , , , 26.8189412, -0.0075532, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8197353, -0.110277, , , , , , , , , , , , , 26.8197353, -0.0077211, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8205294, -0.0399481, , , , , , , , , , , , , 26.8205294, -0.0187991, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8213235, 0.0330663, , , , , , , , , , , , , 26.8213235, -0.0328985, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8221176, 0.0471656, , , , , , , , , , , , , 26.8221176, -0.0344091, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8229118, 0.017792, , , , , , , , , , , , , 26.8229118, -0.027863, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8237059, -0.0127565, , , , , , , , , , , , , 26.8237059, -0.0357519, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8245, -0.0199741, , , , , , , , , , , , , 26.8245, -0.0525368, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8252941, -0.0216526, , , , , , , , , , , , , 26.8252941, -0.0699931, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8260882, -0.0273594, , , , , , , , , , , , , 26.8260882, -0.0673075, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8268824, -0.0075532, , , , , , , , , , , , , 26.8268824, -0.0624399, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8276765, 0.0219883, , , , , , , , , , , , , 26.8276765, -0.0464942, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8284706, 0.0139315, , , , , , , , , , , , , 26.8284706, -0.0102388, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8292647, 0.0196384, , , , , , , , , , , , , 26.8292647, 0.0142672, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8300588, 0.0206455, , , , , , , , , , , , , 26.8300588, 0.0528725, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8308529, 0.0095674, , , , , , , , , , , , , 26.8308529, 0.0921492, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8316471, 0.0172885, , , , , , , , , , , , , 26.8316471, 0.1106126, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8324412, -0.012253, , , , , , , , , , , , , 26.8324412, 0.1166552, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8332353, -0.1371328, , , , , , , , , , , , , 26.8332353, 0.1267262, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8340294, -0.1884947, , , , , , , , , , , , , 26.8340294, 0.1351186, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8348235, -0.216022, , , , , , , , , , , , , 26.8348235, 0.1339437, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8356176, -0.1671778, , , , , , , , , , , , , 26.8356176, 0.1193408, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8364118, -0.0458228, , , , , , , , , , , , , 26.8364118, 0.1012131, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8372059, 0.0569009, , , , , , , , , , , , , 26.8372059, 0.0750286, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.838, 0.1136339, , , , , , , , , , , , , 26.838, 0.0381018, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8387941, 0.0904707, , , , , , , , , , , , , 26.8387941, 0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8395882, -0.0374304, , , , , , , , , , , , , 26.8395882, -0.0109102, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8403824, -0.1018845, , , , , , , , , , , , , 26.8403824, -0.0058747, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8411765, -0.0414588, , , , , , , , , , , , , 26.8411765, -0.0005035, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8419706, 0.0387732, , , , , , , , , , , , , 26.8419706, 0.0016785, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8427647, 0.100206, , , , , , , , , , , , , 26.8427647, 0.0082246, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8435588, 0.1294118, , , , , , , , , , , , , 26.8435588, 0.0011749, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8443529, 0.1287404, , , , , , , , , , , , , 26.8443529, -0.0104067, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8451471, 0.0929885, , , , , , , , , , , , , 26.8451471, -0.008896, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8459412, 0.0585794, , , , , , , , , , , , , 26.8459412, -0.0085603, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8467353, 0.0508583, , , , , , , , , , , , , 26.8467353, -0.0135958, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8475294, 0.0394446, , , , , , , , , , , , , 26.8475294, -0.0243381, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8483235, -0.0082246, , , , , , , , , , , , , 26.8483235, -0.0337377, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8491176, -0.0068818, , , , , , , , , , , , , 26.8491176, -0.0370947, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8499118, 0.0199741, , , , , , , , , , , , , 26.8499118, -0.0471656, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8507059, -0.0139315, , , , , , , , , , , , , 26.8507059, -0.0619364, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8515, -0.0243381, , , , , , , , , , , , , 26.8515, -0.0773785, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8522941, -0.0149386, , , , , , , , , , , , , 26.8522941, -0.0750286, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8530882, -0.0146029, , , , , , , , , , , , , 26.8530882, -0.0666361, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8538824, -0.0068818, , , , , , , , , , , , , 26.8538824, -0.0505226, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8546765, -0.0095674, , , , , , , , , , , , , 26.8546765, -0.0062104, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8554706, -0.0270237, , , , , , , , , , , , , 26.8554706, 0.0547189, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8562647, -0.0433051, , , , , , , , , , , , , 26.8562647, 0.1122911, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8570588, -0.0681468, , , , , , , , , , , , , 26.8570588, 0.0975204, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8578529, -0.0535439, , , , , , , , , , , , , 26.8578529, 0.0535439, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8586471, -0.0303807, , , , , , , , , , , , , 26.8586471, 0.0582437, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8594412, -0.0229953, , , , , , , , , , , , , 26.8594412, 0.0652934, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8602353, -0.0265202, , , , , , , , , , , , , 26.8602353, 0.0560616, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8610294, -0.0485084, , , , , , , , , , , , , 26.8610294, 0.0307164, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8618235, -0.0532082, , , , , , , , , , , , , 26.8618235, 0.0166171, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8626176, 0.0250095, , , , , , , , , , , , , 26.8626176, 0.0052033, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8634118, 0.0763714, , , , , , , , , , , , , 26.8634118, -0.0018463, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8642059, 0.063447, , , , , , , , , , , , , 26.8642059, -0.0078889, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.865, -0.0011749, , , , , , , , , , , , , 26.865, -0.0025177, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8657941, -0.0814069, , , , , , , , , , , , , 26.8657941, 0.0109102, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8665882, -0.103563, , , , , , , , , , , , , 26.8665882, 0.0265202, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8673824, -0.0763714, , , , , , , , , , , , , 26.8673824, 0.0313878, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8681765, -0.0807355, , , , , , , , , , , , , 26.8681765, 0.0345769, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8689706, -0.0750286, , , , , , , , , , , , , 26.8689706, 0.0354162, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8697647, -0.0391089, , , , , , , , , , , , , 26.8697647, 0.0287022, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8705588, 0.0048676, , , , , , , , , , , , , 26.8705588, 0.0152743, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8713529, 0.0307164, , , , , , , , , , , , , 26.8713529, -0.005539, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8721471, 0.0125887, , , , , , , , , , , , , 26.8721471, -0.0166171, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8729412, -0.0297093, , , , , , , , , , , , , 26.8729412, -0.0263523, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8737353, -0.0142672, , , , , , , , , , , , , 26.8737353, -0.0280308, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8745294, 0.0050355, , , , , , , , , , , , , 26.8745294, -0.0226596, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8753235, -0.0661326, , , , , , , , , , , , , 26.8753235, -0.0323949, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8761176, -0.2017548, , , , , , , , , , , , , 26.8761176, -0.0344091, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8769118, -0.239353, , , , , , , , , , , , , 26.8769118, -0.0263523, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8777059, -0.1451896, , , , , , , , , , , , , 26.8777059, -0.0115816, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26.8785, 0.0253452, , , , , , , , , , , , , 26.8785, -0.0109102, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
